datetime,count
2011-01-20 00:00:00,12.255226305742312
2011-01-20 01:00:00,4.426436452158569
2011-01-20 02:00:00,4.2073228285721624
2011-01-20 03:00:00,3.626680328077125
2011-01-20 04:00:00,2.4294812239983945
2011-01-20 05:00:00,14.46837955629154
2011-01-20 06:00:00,55.529125942439514
2011-01-20 07:00:00,145.51131780152397
2011-01-20 08:00:00,282.44660641321036
2011-01-20 09:00:00,182.6599000034263
2011-01-20 10:00:00,97.5528005159122
2011-01-20 11:00:00,108.52745438404256
2011-01-20 12:00:00,136.65877366498833
2011-01-20 13:00:00,132.15604876778067
2011-01-20 14:00:00,145.3985319166037
2011-01-20 15:00:00,135.83305258097684
2011-01-20 16:00:00,118.86345845014223
2011-01-20 17:00:00,198.13840534643163
2011-01-20 18:00:00,192.87017402663213
2011-01-20 19:00:00,173.09485799778363
2011-01-20 20:00:00,109.59018061154264
2011-01-20 21:00:00,65.98195846045216
2011-01-20 22:00:00,41.59051690915842
2011-01-20 23:00:00,25.919873174655788
2011-01-21 00:00:00,14.486226223493293
2011-01-21 01:00:00,5.689712592640674
2011-01-21 02:00:00,4.537187124899387
2011-01-21 03:00:00,2.615000941568751
2011-01-21 04:00:00,2.233791067264254
2011-01-21 05:00:00,3.2225193554329747
2011-01-21 06:00:00,44.53466646626928
2011-01-21 07:00:00,117.69207522754218
2011-01-21 08:00:00,203.2842128713023
2011-01-21 09:00:00,137.79503354633624
2011-01-21 10:00:00,49.95480986732697
2011-01-21 11:00:00,58.87803022401625
2011-01-21 12:00:00,70.38840865766383
2011-01-21 13:00:00,68.36214671369197
2011-01-21 14:00:00,66.993096260426
2011-01-21 15:00:00,74.98028248352114
2011-01-21 16:00:00,106.16885160891083
2011-01-21 17:00:00,197.69074864508403
2011-01-21 18:00:00,172.6750387345735
2011-01-21 19:00:00,136.58694958250447
2011-01-21 20:00:00,102.95308974846672
2011-01-21 21:00:00,54.58176377348244
2011-01-21 22:00:00,36.379781490278205
2011-01-21 23:00:00,18.079903212761366
2011-01-22 00:00:00,24.92581595134305
2011-01-22 01:00:00,18.52196075197302
2011-01-22 02:00:00,17.303411619667802
2011-01-22 03:00:00,9.37650121303563
2011-01-22 04:00:00,1.6767892792569776
2011-01-22 06:00:00,2.8581249356420297
2011-01-22 07:00:00,18.356515825689236
2011-01-22 08:00:00,30.150003849315734
2011-01-22 09:00:00,46.9722216808783
2011-01-22 10:00:00,73.91763658179467
2011-01-22 11:00:00,81.37363690985629
2011-01-22 12:00:00,95.62026561922133
2011-01-22 13:00:00,114.03644616895274
2011-01-22 14:00:00,102.02183111700889
2011-01-22 15:00:00,104.4305618484217
2011-01-22 16:00:00,92.89889257425251
2011-01-22 17:00:00,88.15987035326181
2011-01-22 18:00:00,54.11547198940295
2011-01-22 19:00:00,41.64141783067317
